age,education,balance,housing,loan,day,duration,campaign,poutcome,deposit,marital_married,marital_single,contact_telephone,contact_unknown
30,3,419,1,0,4,194,1,0,1,1,0,0,0
38,2,1130,0,0,4,96,2,3,1,0,1,0,0
55,2,1662,0,0,4,94,2,0,1,1,0,0,0
25,2,1871,0,0,4,136,1,0,1,0,1,0,0
38,2,1190,1,0,4,81,2,2,1,0,0,0,0
35,2,563,0,1,4,147,1,2,1,1,0,0,0
31,2,6,0,0,4,121,4,0,1,1,0,0,0
25,2,594,0,0,4,89,2,0,1,0,1,0,0
31,3,617,0,0,4,1161,1,3,1,0,1,0,0
27,2,538,0,0,4,124,2,0,1,0,1,0,0
34,2,303,0,0,4,282,3,2,1,0,1,0,0
40,2,985,1,0,4,592,3,2,1,0,1,0,0
27,2,897,0,0,5,397,1,0,1,1,0,0,0
28,2,171,0,0,5,324,1,3,1,0,1,0,0
28,2,1633,0,0,5,275,1,0,1,0,1,0,0
35,2,1085,0,0,5,199,1,3,1,0,0,0,0
58,1,1980,0,0,5,255,1,0,1,1,0,0,0
44,3,1933,0,0,5,462,1,0,1,1,0,0,0
57,2,1841,0,0,5,302,1,0,1,1,0,1,0
25,3,42,1,0,5,149,1,3,1,0,1,0,0
21,2,794,0,0,5,191,1,0,1,0,1,0,0
49,2,905,0,0,5,1543,1,0,1,1,0,0,0
54,3,8295,0,0,5,207,1,0,1,1,0,0,0
59,1,0,0,0,5,493,2,0,1,1,0,0,0
28,3,874,1,0,5,509,1,0,1,0,1,0,0
37,2,4321,0,0,5,657,1,0,1,1,0,0,0
30,3,0,1,0,5,159,2,0,1,0,1,0,0
35,1,745,0,0,5,522,3,0,1,0,1,1,0
31,3,924,0,0,5,207,2,3,1,0,1,0,0
41,1,216,0,0,5,577,3,0,1,0,1,0,0
30,3,1159,0,0,5,366,1,0,1,0,1,1,0
28,3,3290,0,0,5,201,2,0,1,0,1,0,0
31,2,582,1,0,5,548,2,0,1,0,1,0,0
53,3,380,0,1,5,438,2,0,1,0,0,0,0
22,2,682,0,0,5,126,2,3,1,0,1,0,0
36,1,92,1,0,5,244,7,0,1,1,0,0,0
33,2,66,0,0,5,157,2,0,1,0,1,0,0
31,3,252,0,0,8,107,3,0,1,0,1,0,0
49,3,6574,0,0,8,138,3,0,1,1,0,0,0
51,0,2094,0,0,8,458,6,0,1,1,0,0,0
34,2,294,1,0,8,301,3,0,1,1,0,0,0
35,1,1177,0,0,8,243,4,0,1,1,0,0,0
32,3,8866,0,0,9,234,2,3,1,0,1,0,0
36,3,3407,0,0,9,993,4,3,1,0,0,0,0
31,3,5205,0,0,9,529,2,0,1,0,1,0,0
25,3,3630,0,0,9,221,7,0,1,0,1,1,0
25,3,12,0,0,12,126,6,0,1,0,1,0,0
60,2,544,0,0,12,95,7,2,1,1,0,0,0
40,3,10346,0,0,15,491,2,1,1,0,1,0,0
50,3,1612,0,0,15,532,2,1,1,1,0,0,0
32,3,718,1,0,15,95,1,0,1,0,1,0,0
60,2,3547,0,0,15,351,6,0,1,1,0,1,0
32,2,914,0,0,15,372,1,0,1,1,0,0,0
52,2,1306,0,0,15,288,1,0,1,1,0,0,0
59,2,259,0,0,15,415,1,3,1,1,0,0,0
56,2,-1206,1,0,15,382,2,0,1,1,0,0,0
47,3,372,0,0,15,257,1,0,1,0,1,0,0
43,3,3518,0,0,15,181,2,0,1,1,0,0,0
25,2,505,0,0,15,284,1,0,1,0,1,0,0
31,2,1776,0,0,15,220,1,1,1,0,1,0,0
27,3,20585,0,0,15,188,1,0,1,0,1,0,0
26,2,1595,0,0,15,155,1,2,1,1,0,0,0
37,3,1000,1,0,15,322,1,3,1,0,1,0,0
27,3,138,0,0,15,89,2,0,1,0,1,0,0
49,3,561,0,0,15,173,1,0,1,1,0,0,0
26,3,170,0,0,15,129,1,0,1,0,1,0,0
28,3,502,0,0,16,136,2,0,1,0,1,0,0
33,2,379,1,1,16,263,2,0,1,1,0,0,0
31,0,14533,0,0,16,245,2,0,1,1,0,0,0
32,2,689,1,1,16,162,3,0,1,1,0,0,0
30,2,2567,0,0,18,813,4,0,1,0,1,0,0
34,3,443,0,0,18,235,3,0,1,1,0,0,0
58,1,2074,0,0,18,259,2,0,1,1,0,0,0
34,3,2374,1,1,18,270,2,2,1,1,0,0,0
26,2,1347,0,0,18,280,6,1,1,0,1,1,0
49,3,7443,0,0,19,293,5,2,1,0,1,1,0
57,3,10583,0,0,22,295,3,0,1,1,0,0,0
83,1,425,0,0,22,883,1,2,1,1,0,1,0
61,3,997,0,0,22,269,1,3,1,1,0,0,0
64,2,5966,1,0,22,983,1,0,1,1,0,0,0
37,2,2061,1,1,22,459,1,2,1,1,0,0,0
68,2,0,0,0,22,586,1,0,1,1,0,0,0
71,3,2887,0,0,30,128,1,0,1,1,0,0,0
54,3,1464,0,0,30,157,1,0,1,1,0,0,0
37,3,1315,0,0,30,224,1,0,1,1,0,0,0
22,0,466,0,0,30,377,1,0,1,0,1,0,0
44,3,2383,0,0,1,571,2,0,1,1,0,0,0
37,3,1649,0,1,1,140,3,0,1,1,0,0,0
72,3,132,0,0,1,260,2,3,1,1,0,0,0
69,1,482,0,0,2,260,2,0,1,0,0,0,0
41,2,203,0,0,2,342,2,0,1,1,0,0,0
44,2,88,1,0,2,275,1,0,1,1,0,0,0
32,2,2881,0,0,2,356,1,0,1,0,1,0,0
79,2,668,0,0,2,363,1,0,1,1,0,1,0
33,2,73,1,0,2,218,1,0,1,1,0,0,0
45,3,1309,0,0,2,367,1,0,1,1,0,0,0
40,3,2763,1,0,2,566,1,3,1,1,0,0,0
42,2,2959,1,0,2,711,1,2,1,1,0,1,0
30,2,930,0,0,2,396,1,0,1,0,1,0,0
28,3,12956,1,0,2,940,1,3,1,0,1,0,0
58,2,0,0,0,2,478,2,0,1,0,0,0,0
39,2,19,1,0,2,503,2,3,1,0,0,0,0
31,2,625,1,0,2,135,2,2,1,1,0,0,0
45,0,5511,0,0,2,272,1,0,1,1,0,0,0
56,1,1137,0,0,2,176,1,0,1,1,0,1,0
46,3,1329,0,0,3,247,2,0,1,0,0,0,0
56,2,1044,0,0,3,353,2,0,1,1,0,1,0
27,2,302,0,0,3,203,1,0,1,0,1,0,0
30,3,330,0,0,3,264,1,3,1,1,0,0,0
26,3,2857,0,0,3,446,1,0,1,0,1,0,0
35,1,68,0,0,3,175,1,0,1,0,1,0,0
52,1,1524,0,0,3,1007,6,0,1,1,0,0,0
54,2,1633,0,0,3,409,2,0,1,1,0,0,0
41,1,0,0,0,3,438,2,1,1,1,0,0,0
24,3,507,0,0,3,257,1,0,1,0,1,0,0
28,2,643,0,0,3,308,2,0,1,0,1,0,0
62,3,2785,0,0,6,270,3,0,1,1,0,0,0
52,2,137,0,0,6,227,2,0,1,1,0,0,0
23,2,870,0,0,6,316,4,0,1,0,1,0,0
82,1,8603,0,0,7,429,1,0,1,1,0,0,0
63,2,18016,0,0,7,371,1,0,1,1,0,0,0
32,2,51,1,1,7,297,1,0,1,1,0,0,0
31,3,1032,0,0,7,284,1,0,1,1,0,0,0
37,2,981,0,0,7,682,2,3,1,1,0,0,0
40,3,431,0,0,7,180,2,0,1,0,1,0,0
66,2,203,0,0,7,376,1,0,1,1,0,0,0
37,3,3737,0,0,7,224,1,0,1,1,0,0,0
38,1,7005,1,0,7,370,1,2,1,1,0,0,0
27,2,111,0,0,7,495,2,0,1,0,1,0,0
58,1,565,0,0,7,876,1,0,1,1,0,1,0
49,1,889,0,0,7,388,1,0,1,1,0,1,0
31,2,202,1,0,8,167,1,2,1,0,1,0,0
31,3,307,0,0,8,361,1,2,1,0,1,0,0
38,0,0,0,0,8,341,1,2,1,1,0,0,0
79,1,429,0,0,8,1006,2,0,1,1,0,1,0
71,3,4388,0,0,8,896,2,0,1,1,0,0,0
52,3,2557,0,0,8,340,1,1,1,1,0,0,0
55,0,3122,0,0,8,349,1,0,1,1,0,0,0
46,2,922,1,0,8,576,1,0,1,1,0,1,0
28,3,3796,0,0,8,315,2,0,1,0,1,0,0
22,2,185,0,0,8,153,1,0,1,0,1,0,0
49,3,151,1,0,8,97,3,0,1,0,1,0,0
20,0,829,0,0,9,253,2,0,1,0,1,0,0
19,1,103,0,0,10,104,2,0,1,0,1,0,0
34,1,79,0,0,10,336,4,0,1,0,1,1,0
73,3,1609,0,0,14,169,2,0,1,1,0,0,0
27,3,2489,0,0,15,323,2,1,1,0,1,0,0
59,1,989,0,0,20,125,2,0,1,0,0,0,0
25,3,58,0,0,24,139,5,0,1,0,1,0,0
44,0,323,0,0,28,332,2,2,1,0,1,0,0
28,3,5474,0,0,28,486,5,0,1,0,1,0,0
25,3,219,0,0,4,576,1,3,1,0,1,0,0
28,3,1240,0,0,4,849,1,0,1,1,0,0,0
52,2,1228,1,1,4,218,1,0,1,1,0,0,0
57,3,1660,0,0,4,642,1,0,1,1,0,0,0
49,3,914,0,0,4,185,1,0,1,0,0,0,0
33,3,1699,0,0,4,600,1,0,1,1,0,0,0
47,2,1167,1,0,4,505,1,3,1,1,0,0,0
68,2,19317,1,0,4,249,1,0,1,1,0,0,0
40,3,1646,1,0,4,173,1,3,1,0,1,0,0
46,3,242,0,0,4,120,2,3,1,1,0,0,0
29,2,382,0,0,5,409,4,0,1,0,1,0,0
55,3,2383,0,0,5,1019,2,3,1,0,0,0,0
30,3,2666,0,0,5,475,2,3,1,1,0,0,0
49,2,1718,0,1,5,211,1,0,1,0,0,0,0
48,3,1147,0,0,5,389,1,3,1,1,0,0,0
21,2,216,0,0,5,414,1,0,1,0,1,0,0
45,2,153,0,0,5,277,1,0,1,1,0,0,0
43,3,1791,0,0,5,254,1,0,1,1,0,0,0
47,3,86,0,0,5,253,1,3,1,0,1,0,0
27,3,6791,0,0,5,179,2,1,1,0,1,0,0
20,0,292,0,0,5,385,2,2,1,1,0,0,0
37,3,1291,0,0,5,150,1,3,1,0,1,0,0
61,3,175,0,0,5,270,2,0,1,1,0,1,0
57,2,0,0,0,6,355,1,0,1,0,1,0,0
40,3,0,0,0,6,131,2,3,1,1,0,0,0
53,2,0,1,1,6,1452,1,2,1,0,0,0,0
65,0,4717,0,0,6,256,1,0,1,1,0,1,0
67,3,701,0,0,6,254,2,0,1,1,0,0,0
66,3,3,0,0,6,550,1,0,1,1,0,0,0
67,3,405,0,0,7,345,2,0,1,1,0,0,0
57,2,168,0,0,7,342,1,0,1,1,0,0,0
38,3,4297,0,0,7,206,2,0,1,1,0,0,0
56,3,10532,0,0,7,324,1,0,1,0,0,0,0
46,3,4693,0,1,7,79,1,2,1,1,0,0,0
69,2,9064,0,0,7,714,1,0,1,1,0,0,0
32,2,6983,0,0,7,255,1,0,1,0,1,0,0
72,3,2,0,0,7,147,2,0,1,1,0,0,0
41,3,1536,0,0,7,273,1,2,1,1,0,0,0
72,1,1612,0,0,7,530,2,0,1,1,0,0,0
33,2,1211,0,0,7,456,1,0,1,1,0,0,0
37,2,96,0,0,7,155,1,3,1,1,0,0,0
34,3,0,1,0,7,262,1,3,1,1,0,0,0
44,2,1534,0,0,7,166,1,1,1,0,1,0,0
42,2,3403,1,0,7,215,1,2,1,0,1,0,0
58,2,687,1,0,7,221,1,3,1,1,0,0,0
34,3,7050,0,0,7,130,1,0,1,1,0,0,0
55,2,538,1,0,7,353,2,0,1,0,0,0,0
71,1,2600,0,0,7,212,1,0,1,1,0,0,0
23,2,0,0,0,7,217,1,3,1,0,1,0,0
60,3,1034,1,0,7,231,3,0,1,0,1,0,0
18,0,108,0,0,10,167,1,0,1,0,1,0,0
54,2,10185,0,0,10,559,1,1,1,1,0,0,0
59,3,3444,0,0,10,252,1,3,1,0,0,0,0
32,3,1815,0,0,10,235,1,2,1,0,1,1,0
61,3,52587,0,0,10,290,1,0,1,0,0,0,0
31,3,10884,0,0,10,294,3,3,1,1,0,0,0
42,1,201,1,0,11,265,1,3,1,1,0,0,0
42,0,190,0,0,11,704,2,0,1,1,0,0,0
42,3,94,1,0,11,176,2,2,1,0,1,0,0
70,1,1311,0,0,11,651,1,0,1,0,0,0,0
57,2,589,1,0,11,167,1,2,1,1,0,0,0
60,2,1853,0,0,11,408,1,0,1,1,0,0,0
53,1,4401,0,0,11,254,1,0,1,0,0,1,0
48,2,201,0,0,11,140,1,0,1,0,0,0,0
30,3,533,0,0,11,229,2,3,1,0,1,0,0
39,3,3840,1,0,11,315,2,0,1,0,1,0,0
42,2,994,1,0,11,149,1,2,1,1,0,0,0
26,2,96,0,0,11,349,1,2,1,0,1,0,0
46,3,1600,1,1,11,1244,1,0,1,1,0,0,0
40,2,100,1,0,11,221,1,3,1,0,1,0,0
39,2,260,1,0,11,175,2,2,1,1,0,0,0
58,1,1013,1,0,11,206,1,2,1,1,0,0,0
42,2,413,1,0,11,589,2,0,1,1,0,0,0
31,2,181,0,0,12,182,1,3,1,0,1,0,0
21,2,123,0,0,12,449,1,0,1,0,1,1,0
35,3,353,0,0,12,582,1,0,1,0,1,0,0
50,0,2794,0,0,12,1336,2,0,1,0,0,0,0
36,3,3850,1,0,12,239,2,2,1,0,1,0,0
75,1,2970,0,0,12,641,1,0,1,1,0,0,0
20,1,6991,0,0,12,178,2,0,1,0,1,0,0
57,2,2223,0,0,12,1064,1,0,1,0,1,0,0
41,3,27696,0,0,12,147,2,2,1,1,0,0,0
59,2,116,0,0,12,398,4,2,1,1,0,0,0
36,3,2987,1,0,12,307,1,0,1,1,0,0,0
18,1,608,0,0,12,267,1,0,1,0,1,0,0
34,3,48,1,0,12,810,3,2,1,0,1,0,0
55,1,113,0,0,12,306,1,2,1,1,0,0,0
33,2,498,0,0,12,338,2,3,1,0,1,0,0
43,3,2643,0,0,12,188,3,3,1,1,0,0,0
34,2,1337,0,0,12,255,2,3,1,1,0,0,0
35,0,618,0,0,12,293,1,3,1,1,0,0,0
43,2,451,0,0,12,289,2,0,1,0,1,0,0
74,1,0,0,0,13,562,2,0,1,1,0,1,0
45,1,11,0,0,13,489,5,0,1,0,0,0,0
38,2,1165,1,0,13,784,3,2,1,1,0,0,0
32,3,2465,0,0,13,414,1,0,1,0,1,0,0
29,3,41,1,0,13,148,2,0,1,0,1,0,0
31,2,35,0,0,13,315,2,3,1,1,0,0,0
50,2,3169,0,0,13,399,1,2,1,1,0,0,0
44,2,14,0,0,13,234,1,0,1,0,0,0,0
23,2,431,0,0,13,496,2,0,1,0,1,0,0
56,3,616,0,0,13,293,2,3,1,1,0,0,0
76,1,3324,0,0,13,227,2,2,1,1,0,0,0
28,2,113,0,0,13,204,3,2,1,0,1,0,0
34,3,13014,0,0,13,738,1,0,1,0,1,0,0
56,1,9367,0,0,13,320,2,3,1,1,0,0,0
45,3,2067,1,0,13,393,2,3,1,0,1,0,0
36,2,376,0,0,13,479,1,0,1,0,1,0,0
57,3,842,0,0,13,284,3,0,1,0,1,0,0
49,3,1235,0,0,13,354,3,0,1,1,0,0,0
49,3,1,0,0,13,640,2,3,1,1,0,1,0
37,3,1276,0,0,14,156,2,0,1,1,0,0,0
46,3,44,0,0,14,225,1,0,1,0,1,0,0
26,2,255,0,0,14,209,2,3,1,0,1,0,0
47,2,926,0,0,14,436,1,3,1,1,0,0,0
36,1,1506,0,0,14,326,3,0,1,1,0,0,0
37,0,444,0,0,14,137,1,3,1,0,1,0,0
62,3,557,0,0,14,185,1,0,1,1,0,0,0
26,2,535,0,0,14,125,1,0,1,0,1,0,0
45,3,2671,0,0,14,94,4,0,1,1,0,0,0
63,2,896,1,0,14,276,2,0,1,1,0,0,0
25,3,528,0,0,14,201,1,0,1,0,1,0,0
60,0,209,0,0,14,391,3,2,1,1,0,0,0
44,3,226,1,0,14,190,3,2,1,1,0,0,0
33,3,1974,0,0,14,498,2,2,1,0,1,0,0
39,3,942,1,0,14,880,3,1,1,1,0,0,0
46,0,336,1,0,14,260,3,1,1,1,0,0,0
42,1,-306,1,0,17,308,1,3,1,1,0,0,0
56,0,4623,0,0,17,348,1,0,1,1,0,0,0
82,2,276,0,0,17,199,1,0,1,1,0,1,0
77,3,0,0,0,17,286,1,0,1,1,0,0,0
36,3,1189,0,0,17,220,1,0,1,0,1,0,0
35,3,431,0,0,17,343,2,2,1,0,1,0,0
50,2,2218,1,0,17,711,1,0,1,1,0,0,0
62,2,1495,0,0,17,606,1,3,1,1,0,0,0
26,3,828,1,0,17,156,1,2,1,0,1,0,0
55,3,12972,0,0,18,205,1,0,1,1,0,1,0
22,2,948,0,0,18,215,1,2,1,0,1,1,0
30,2,48,0,0,18,161,1,2,1,0,1,0,0
34,3,0,0,0,18,148,1,2,1,1,0,0,0
31,3,537,1,0,18,216,1,0,1,1,0,0,0
55,2,1938,0,1,18,193,1,3,1,1,0,0,0
49,2,9131,1,0,18,532,1,2,1,0,1,0,0
67,3,443,0,0,18,441,1,0,1,0,0,0,0
43,2,132,0,0,19,574,1,3,1,1,0,0,0
25,3,3411,0,0,19,225,2,0,1,0,1,0,0
59,2,1,0,0,19,335,1,0,1,0,0,0,0
44,2,10905,0,0,19,240,2,1,1,1,0,0,0
42,3,976,0,0,19,164,1,0,1,1,0,0,0
29,3,2531,0,0,19,634,1,0,1,0,1,0,0
32,3,1270,0,0,19,232,3,0,1,1,0,0,0
30,3,5359,0,0,19,145,1,3,1,0,1,0,0
38,2,10596,0,0,19,195,1,1,1,1,0,0,0
22,3,691,0,0,19,338,1,0,1,0,1,0,0
25,3,347,0,0,20,267,1,0,1,0,1,0,0
34,3,9962,0,0,20,474,1,0,1,0,1,0,0
27,3,11862,0,0,20,217,1,2,1,0,1,0,0
35,3,1756,0,0,20,195,1,0,1,0,1,0,0
45,2,4068,0,0,20,184,1,0,1,1,0,0,0
42,1,5310,1,0,20,273,1,3,1,1,0,0,0
20,2,215,0,0,21,228,4,1,1,0,1,0,0
60,2,106,0,0,21,216,3,3,1,1,0,0,0
47,3,0,0,1,21,374,1,0,1,1,0,0,0
25,2,469,0,0,21,273,1,1,1,0,1,0,0
65,2,2326,0,1,21,276,1,0,1,1,0,0,0
50,2,3370,0,0,21,531,2,3,1,1,0,0,0
22,2,144,0,0,21,116,1,0,1,0,1,0,0
43,2,733,1,0,21,126,1,3,1,0,1,0,0
53,3,-309,1,0,21,343,2,3,1,0,0,0,0
71,2,5584,0,0,21,534,3,0,1,0,0,0,0
28,2,61,1,0,21,744,1,3,1,1,0,0,0
59,2,1047,0,0,21,438,1,3,1,1,0,0,0
29,3,265,0,0,24,130,2,3,1,0,1,0,0
51,2,117,0,0,24,467,2,1,1,1,0,0,0
48,3,5473,0,0,24,232,2,0,1,1,0,0,0
37,1,106,1,0,25,511,1,2,1,1,0,0,0
37,3,127,1,0,25,192,1,3,1,1,0,0,0
64,3,380,0,0,25,479,1,0,1,1,0,0,0
69,2,0,0,0,25,412,2,0,1,1,0,0,0
36,3,255,0,0,25,242,6,3,1,1,0,0,0
43,2,2145,0,0,25,291,2,3,1,1,0,0,0
63,1,91,0,0,26,128,3,0,1,1,0,1,0
70,2,1853,0,0,26,314,1,0,1,1,0,1,0
60,1,11262,0,0,26,323,1,0,1,0,1,0,0
86,1,0,0,0,26,189,1,0,1,0,0,1,0
72,2,1129,0,0,26,186,1,0,1,1,0,0,0
60,3,108,0,0,26,624,1,0,1,1,0,0,0
43,3,1696,1,0,26,257,1,2,1,0,1,0,0
57,0,854,0,0,27,700,4,2,1,0,0,0,0
28,3,223,1,0,27,157,2,1,1,0,1,1,0
36,2,40,1,0,27,259,3,3,1,0,1,0,0
66,2,2048,0,0,27,212,1,0,1,1,0,0,0
33,3,3689,0,0,27,445,3,0,1,0,1,0,0
36,2,539,1,0,27,398,2,2,1,0,1,0,0
29,2,590,0,0,27,81,1,3,1,0,1,0,0
62,2,780,0,0,28,162,2,0,1,1,0,0,0
34,2,1464,1,0,28,207,3,1,1,1,0,0,0
29,3,1311,0,0,28,622,1,0,1,0,1,0,0
30,3,7,1,0,28,173,1,1,1,1,0,0,0
32,3,636,1,0,28,370,1,3,1,1,0,0,0
39,1,24277,0,0,28,261,1,0,1,0,1,0,0
55,2,1872,0,0,28,155,2,2,1,0,0,0,0
36,3,490,0,0,28,207,8,2,1,0,1,0,0
27,3,118,0,0,31,160,3,2,1,0,1,0,0
45,3,4119,1,1,31,473,2,3,1,1,0,1,0
55,0,1504,1,0,31,186,3,3,1,1,0,0,0
52,2,2087,1,0,31,267,1,2,1,1,0,0,0
49,3,5689,0,0,31,470,1,2,1,0,1,0,0
30,1,201,1,0,31,219,1,2,1,1,0,0,0
39,3,119,1,0,1,265,2,3,1,1,0,0,0
48,3,17964,1,0,1,120,1,3,1,0,0,0,0
36,3,1113,0,0,1,212,1,0,1,1,0,0,0
27,2,1596,0,0,1,82,1,0,1,1,0,0,0
51,3,2635,0,0,1,181,1,2,1,1,0,0,0
48,2,568,1,0,2,378,2,3,1,1,0,0,0
70,2,2626,0,0,2,140,2,0,1,1,0,0,0
63,2,4752,0,0,2,233,2,0,1,1,0,0,0
34,2,528,1,0,2,121,3,1,1,0,1,0,0
46,3,2552,0,0,3,260,1,3,1,1,0,0,0
31,3,3343,0,0,3,365,1,3,1,0,1,0,0
32,2,995,0,0,3,331,1,1,1,1,0,0,0
40,3,7968,0,0,3,733,1,3,1,0,1,0,0
30,2,0,0,0,4,316,3,0,1,0,1,0,0
55,1,2587,0,0,4,328,2,3,1,1,0,0,0
57,3,6468,1,0,4,730,1,2,1,0,0,0,0
59,2,4744,0,0,4,879,1,0,1,0,1,0,0
26,2,1231,1,0,4,230,1,3,1,0,1,0,0
73,0,3443,0,0,4,770,3,0,1,1,0,1,0
30,2,2568,0,0,4,563,1,1,1,0,1,0,0
64,3,1644,0,0,7,569,4,0,1,1,0,1,0
36,3,1354,0,0,7,281,3,3,1,1,0,0,0
55,2,602,0,0,7,350,1,3,1,1,0,0,0
63,3,1795,0,0,7,219,1,0,1,1,0,0,0
52,2,0,1,0,7,211,1,2,1,1,0,0,0
34,3,268,0,0,7,587,1,0,1,0,1,0,0
36,2,52,1,0,7,351,1,3,1,1,0,0,0
31,3,924,0,0,7,231,1,3,1,0,1,0,0
47,1,3033,0,0,8,293,1,0,1,0,1,0,0
50,3,6574,0,0,8,495,1,3,1,1,0,0,0
70,2,0,0,0,8,206,1,0,1,0,0,0,0
18,0,108,0,0,8,169,1,0,1,0,1,0,0
33,2,409,0,0,8,165,1,3,1,1,0,0,0
24,2,726,0,0,8,445,2,0,1,0,1,0,0
25,2,1871,0,0,8,260,1,3,1,0,1,0,0
26,3,1094,1,0,8,137,1,0,1,0,1,0,0
32,3,2915,0,0,8,519,1,2,1,0,1,0,0
25,0,480,0,0,8,140,1,0,1,0,1,0,0
58,3,1227,0,0,8,400,2,3,1,1,0,0,0
42,3,1205,0,0,8,376,2,0,1,1,0,1,0
30,2,161,0,1,8,298,3,0,1,0,1,1,0
76,1,802,0,0,9,475,5,0,1,0,0,0,0
79,2,723,0,0,9,276,1,2,1,1,0,1,0
70,1,6538,0,0,9,394,1,0,1,1,0,0,0
30,3,147,0,0,9,234,1,2,1,0,1,0,0
60,2,0,0,0,9,408,1,0,1,1,0,0,0
51,2,1416,0,0,9,345,1,0,1,1,0,0,0
71,3,14220,1,0,9,397,1,0,1,1,0,0,0
31,3,12569,0,0,9,344,1,2,1,0,1,0,0
32,2,555,1,0,9,344,1,0,1,0,1,0,0
34,3,158,0,0,9,278,2,2,1,1,0,0,0
28,2,261,1,1,9,259,2,3,1,0,1,0,0
45,3,786,0,0,10,84,3,0,1,1,0,0,0
53,1,27,1,0,10,230,3,0,1,1,0,1,0
38,3,0,0,0,11,260,3,3,1,0,1,0,0
56,2,2815,1,0,11,212,1,0,1,0,1,0,0
42,2,3082,0,0,11,285,1,0,1,1,0,0,0
47,2,1233,1,0,11,91,1,1,1,1,0,0,1
73,0,739,0,0,11,210,1,0,1,1,0,0,0
46,2,640,1,0,11,108,2,2,1,1,0,0,0
73,3,1843,0,0,11,106,2,0,1,1,0,0,0
28,2,322,0,0,11,240,2,1,1,0,1,1,0
46,3,7331,0,0,11,658,4,1,1,1,0,0,0
74,1,1765,0,0,11,290,2,0,1,1,0,1,0
71,3,1236,1,0,14,335,4,0,1,0,0,0,0
41,2,6046,1,1,14,185,2,0,1,0,0,1,0
73,1,934,0,0,14,961,5,0,1,1,0,0,0
47,2,1013,0,0,15,170,1,2,1,0,0,0,0
49,3,596,1,0,15,722,1,0,1,0,0,1,0
40,2,4775,0,0,15,215,1,0,1,1,0,0,0
57,1,3109,0,0,15,107,2,3,1,1,0,0,0
50,2,388,0,0,15,173,2,2,1,1,0,0,0
34,2,262,0,0,15,89,2,3,1,1,0,0,0
56,2,654,0,0,15,875,1,0,1,1,0,0,0
32,3,1855,0,0,15,126,2,1,1,0,1,0,0
50,3,810,0,0,15,91,1,3,1,0,0,0,0
54,2,1664,0,0,15,106,1,3,1,0,0,0,0
26,3,362,0,0,15,925,1,3,1,0,1,0,0
40,3,1293,0,0,16,1702,3,3,1,1,0,0,0
29,3,874,1,0,16,152,1,3,1,0,1,0,0
52,1,10943,0,0,16,292,1,0,1,1,0,0,0
38,2,4539,0,0,16,387,1,0,1,1,0,0,0
46,3,2817,0,0,17,543,1,0,1,1,0,0,0
26,3,1646,0,0,18,890,5,0,1,0,1,0,0
25,3,808,0,0,18,267,2,2,1,0,1,0,0
70,3,44,0,0,18,1104,2,1,1,1,0,0,0
83,1,425,0,0,22,773,1,3,1,1,0,1,0
43,3,2367,0,0,22,83,1,3,1,0,0,0,0
45,2,10252,0,0,22,173,1,3,1,1,0,0,0
37,3,1000,1,0,22,239,1,3,1,0,1,0,0
71,2,4380,0,0,22,369,1,0,1,0,0,0,0
27,3,20585,0,0,23,299,1,3,1,0,1,0,0
47,2,2601,0,0,24,261,1,0,1,1,0,0,0
42,3,238,0,0,25,692,1,0,1,0,0,0,0
77,2,0,0,0,25,210,1,0,1,0,0,0,0
61,3,3371,0,0,28,299,2,0,1,1,0,0,0
57,3,10583,0,0,28,341,3,3,1,1,0,0,0
34,3,16,1,0,29,316,1,1,1,1,0,1,0
40,2,1451,0,0,30,117,1,3,1,1,0,0,0
84,2,0,0,0,30,992,2,0,1,1,0,1,0
26,2,132,0,0,1,194,1,3,1,0,1,0,0
37,0,189,0,0,1,238,1,3,1,1,0,0,0
47,3,288,0,0,1,101,1,0,1,1,0,0,0
37,3,1027,1,0,1,137,1,2,1,0,1,0,0
28,3,6784,0,0,1,502,1,1,1,0,1,0,0
54,3,1464,0,0,2,194,2,3,1,1,0,0,0
54,3,8295,0,0,2,849,2,3,1,1,0,0,0
61,2,2917,0,0,6,215,1,0,1,1,0,0,0
30,2,158,0,0,6,144,1,0,1,0,1,0,0
60,1,1588,0,0,6,728,1,0,1,1,0,0,0
44,0,282,0,0,6,296,3,0,1,1,0,0,0
33,3,5437,0,0,7,201,1,2,1,0,1,0,0
25,3,1185,0,0,7,290,1,2,1,0,1,0,0
54,0,895,0,0,7,335,1,0,1,1,0,0,0
24,2,1857,1,0,8,147,1,1,1,0,1,0,0
36,3,4596,1,0,8,234,2,3,1,1,0,0,0
58,1,565,0,0,8,153,1,3,1,1,0,1,0
33,3,1781,0,0,8,611,2,3,1,0,1,0,0
27,2,3415,0,0,9,266,3,3,1,1,0,0,0
60,2,12039,0,0,12,261,1,3,1,0,0,1,0
56,2,12,0,0,12,511,3,2,1,1,0,0,0
25,2,139,0,1,12,138,1,0,1,0,1,0,0
21,2,2488,0,0,12,180,1,0,1,0,1,0,0
73,2,7111,1,0,12,146,1,0,1,0,0,0,0
67,3,361,0,0,13,411,2,0,1,0,0,0,0
51,3,2109,0,0,13,79,2,0,1,0,0,0,0
48,3,1093,1,1,13,1226,2,0,1,1,0,0,0
35,3,2646,0,0,13,221,1,3,1,0,1,0,0
