person_age,person_gender,person_education,person_income,loan_amnt,loan_int_rate,credit_score,previous_loan_defaults_on_file,loan_status,person_home_ownership_MORTGAGE,person_home_ownership_OWN,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
21.0,1,1,32379.0,14500.0,14.61,499,0,1,1,0,0,0,0,1,0,0
24.0,0,3,32115.0,7000.0,7.74,686,1,0,1,0,0,0,0,1,0,0
22.0,1,4,34720.0,1000.0,16.29,599,0,1,0,0,0,0,1,0,0,0
25.0,0,4,34502.0,1000.0,7.51,695,0,0,0,0,1,0,0,0,0,0
22.0,0,4,32239.0,2000.0,7.4,569,1,0,1,0,0,1,0,0,0,0
22.0,0,2,34732.0,1000.0,10.25,509,0,1,0,0,0,0,1,0,0,0
24.0,1,2,34565.0,1000.0,12.53,627,1,0,0,0,0,0,0,1,0,0
23.0,1,4,35182.0,1000.0,7.9,624,1,0,0,0,0,1,0,0,0,0
22.0,1,3,35600.0,1000.0,7.29,631,1,0,0,0,0,0,0,0,0,1
22.0,1,1,32114.0,17000.0,12.84,634,0,1,1,0,0,0,0,0,0,1
26.0,0,4,35991.0,1000.0,7.74,627,1,0,0,0,0,0,0,1,0,0
24.0,0,2,37240.0,1000.0,7.51,579,1,0,0,0,0,1,0,0,0,0
21.0,0,3,36870.0,1000.0,10.99,648,1,0,0,0,0,1,0,0,0,0
23.0,1,2,37075.0,1000.0,7.49,613,1,0,0,0,0,0,0,0,0,1
23.0,0,1,32214.0,7000.0,14.93,643,1,0,1,0,0,0,0,0,0,1
21.0,1,3,36893.0,1000.0,11.01,681,0,0,0,0,1,0,0,0,0,0
22.0,0,1,32541.0,500.0,10.46,643,1,0,1,0,0,0,0,0,1,0
26.0,1,2,36677.0,1000.0,9.63,514,1,0,0,0,0,1,0,0,0,0
25.0,0,3,32030.0,10000.0,9.91,673,1,0,1,0,0,1,0,0,0,0
22.0,0,1,32342.0,5000.0,5.42,639,1,0,1,0,0,1,0,0,0,0
25.0,1,2,37112.0,1000.0,12.87,663,1,0,0,0,0,0,0,1,0,0
26.0,0,4,32258.0,6000.0,11.99,587,1,0,1,0,0,0,1,0,0,0
22.0,1,1,32377.0,5000.0,7.49,523,1,0,1,0,0,1,0,0,0,0
25.0,0,3,40794.0,1000.0,7.29,576,1,0,0,0,1,0,0,0,0,0
21.0,0,2,41384.0,1000.0,10.99,633,1,0,0,0,0,1,0,0,0,0
22.0,1,1,32086.0,12000.0,7.88,548,0,1,1,0,0,0,0,0,1,0
21.0,0,1,32309.0,7500.0,11.01,628,1,0,0,1,0,0,0,0,0,1
26.0,1,3,32612.0,10000.0,11.14,710,1,0,1,0,0,0,1,0,0,0
23.0,0,1,41311.0,1000.0,10.36,482,1,0,0,0,0,0,0,0,1,0
25.0,0,3,41269.0,1000.0,11.86,590,0,0,0,0,1,0,0,0,0,0
23.0,0,2,41486.0,1000.0,7.37,623,1,0,0,0,0,0,0,1,0,0
23.0,1,3,42818.0,1000.0,11.99,645,1,0,0,0,0,0,0,0,0,1
25.0,0,2,42802.0,1000.0,13.98,631,1,0,0,0,0,0,0,1,0,0
22.0,1,3,43183.0,1000.0,11.01,609,1,0,0,0,0,0,0,0,0,1
25.0,1,1,42633.0,1000.0,11.99,688,0,0,0,0,0,0,0,0,0,1
26.0,1,3,35409.0,1000.0,11.28,685,0,1,0,0,0,1,0,0,0,0
24.0,1,2,43172.0,1000.0,13.49,675,0,0,0,0,0,0,0,0,0,1
22.0,1,2,43133.0,1000.0,13.98,552,1,0,0,0,1,0,0,0,0,0
24.0,0,2,32597.0,6000.0,8.9,634,0,0,1,0,1,0,0,0,0,0
23.0,0,1,44010.0,1000.0,10.99,577,0,0,0,0,0,1,0,0,0,0
22.0,1,1,43958.0,1000.0,9.88,600,1,0,0,0,0,0,0,1,0,0
22.0,0,1,44409.0,1000.0,8.59,687,0,0,0,0,0,1,0,0,0,0
25.0,0,3,32844.0,7500.0,8.9,656,1,0,1,0,0,0,1,0,0,0
22.0,1,1,44480.0,1000.0,7.68,658,0,0,0,0,0,0,0,0,1,0
23.0,0,3,38081.0,1000.0,14.96,622,0,1,0,0,0,0,0,0,1,0
25.0,1,3,39268.0,1000.0,19.03,643,0,1,0,0,0,0,0,1,0,0
26.0,1,2,46563.0,1000.0,15.27,639,1,0,0,0,0,0,0,0,1,0
24.0,1,3,39782.0,1000.0,13.06,681,0,1,0,0,0,1,0,0,0,0
23.0,1,2,46990.0,1000.0,11.01,630,1,0,0,0,0,1,0,0,0,0
22.0,1,1,32673.0,1550.0,11.01,630,0,1,1,0,0,0,1,0,0,0
21.0,0,3,47010.0,1000.0,14.22,654,1,0,0,0,0,0,0,0,1,0
25.0,1,3,41665.0,1000.0,15.57,548,0,1,0,0,0,1,0,0,0,0
24.0,1,3,49388.0,1000.0,7.49,668,1,0,0,0,0,1,0,0,0,0
22.0,0,3,48898.0,1000.0,7.9,561,1,0,0,0,1,0,0,0,0,0
23.0,0,1,48860.0,1000.0,6.03,646,0,0,0,0,0,1,0,0,0,0
24.0,0,2,49006.0,1000.0,10.99,655,1,0,0,0,0,0,0,1,0,0
22.0,1,3,32478.0,1000.0,11.01,532,0,1,1,0,0,0,0,0,1,0
25.0,0,1,32723.0,5975.0,12.99,560,1,0,1,0,0,0,0,1,0,0
23.0,1,4,48901.0,1000.0,10.62,670,1,0,0,0,0,0,0,0,0,1
24.0,1,4,48946.0,1000.0,6.76,604,0,0,0,0,0,1,0,0,0,0
21.0,1,2,42664.0,1000.0,16.45,578,0,1,0,0,1,0,0,0,0,0
22.0,1,2,49775.0,1000.0,6.91,661,1,0,0,0,0,0,0,0,0,1
22.0,0,3,51369.0,1000.0,9.62,662,1,0,0,0,1,0,0,0,0,0
24.0,1,3,51266.0,1000.0,13.16,630,1,0,0,0,0,0,0,0,0,1
23.0,1,3,52520.0,1000.0,7.51,659,0,0,0,0,0,1,0,0,0,0
25.0,0,1,32374.0,4000.0,10.74,692,0,0,1,0,0,0,1,0,0,0
21.0,0,2,55266.0,1000.0,7.49,642,0,0,0,0,0,0,0,0,0,1
24.0,1,3,54752.0,1000.0,7.4,547,0,0,0,0,0,1,0,0,0,0
23.0,0,4,54580.0,1000.0,14.26,544,1,0,0,0,0,1,0,0,0,0
25.0,0,1,49914.0,1000.0,15.57,558,0,1,0,0,1,0,0,0,0,0
22.0,1,4,58876.0,1000.0,7.29,576,1,0,0,0,0,1,0,0,0,0
21.0,1,1,51397.0,1000.0,15.58,649,0,1,0,0,0,0,0,0,1,0
25.0,0,3,59552.0,1000.0,7.66,587,1,0,0,0,0,1,0,0,0,0
21.0,1,4,60555.0,1000.0,13.49,617,0,0,0,0,0,1,0,0,0,0
26.0,1,2,32473.0,8500.0,13.23,589,1,0,1,0,0,0,0,0,1,0
22.0,0,3,32536.0,4400.0,11.49,614,1,0,1,0,1,0,0,0,0,0
26.0,1,3,61243.0,1000.0,5.42,668,0,0,0,0,0,0,0,0,1,0
23.0,1,4,62219.0,1000.0,7.14,694,1,0,0,0,1,0,0,0,0,0
26.0,1,2,65789.0,1000.0,11.71,682,1,0,0,0,0,0,0,0,1,0
22.0,0,3,68446.0,1000.0,11.49,606,1,0,0,0,0,1,0,0,0,0
22.0,0,3,70345.0,1000.0,11.26,655,0,0,0,0,0,1,0,0,0,0
26.0,1,2,77455.0,1000.0,10.75,659,0,0,0,0,1,0,0,0,0,0
21.0,1,3,32384.0,4000.0,7.51,632,1,0,0,1,0,0,0,0,0,1
23.0,1,4,83985.0,1000.0,7.29,698,0,0,0,0,0,0,0,1,0,0
24.0,1,3,85209.0,1000.0,8.59,675,1,0,0,0,1,0,0,0,0,0
22.0,0,1,87469.0,1000.0,7.88,633,1,0,0,0,0,1,0,0,0,0
25.0,1,3,32893.0,7200.0,11.71,689,0,1,1,0,0,0,0,1,0,0
23.0,0,4,91314.0,1000.0,13.23,684,1,0,0,0,0,0,0,0,1,0
24.0,1,4,105469.0,1000.0,13.99,678,1,0,0,0,0,0,0,0,1,0
21.0,0,1,33172.0,6000.0,14.46,443,0,1,1,0,0,0,0,1,0,0
26.0,1,4,116115.0,1000.0,10.36,608,1,0,0,0,0,0,1,0,0,0
23.0,1,2,46493.0,1075.0,11.01,629,1,0,0,0,1,0,0,0,0,0
23.0,1,2,32979.0,6000.0,8.0,549,0,0,0,1,0,0,0,0,0,1
23.0,0,4,18051.0,1100.0,11.99,655,0,0,0,0,0,1,0,0,0,0
25.0,1,3,42758.0,1100.0,6.76,651,0,0,0,0,1,0,0,0,0,0
23.0,1,2,93419.0,1150.0,10.95,654,1,0,0,0,0,0,0,0,0,1
24.0,1,3,12704.0,1200.0,7.29,678,0,0,0,0,0,0,0,0,0,1
24.0,1,4,33160.0,1000.0,12.53,670,0,0,1,0,0,0,0,1,0,0
23.0,1,1,14224.0,1200.0,6.91,661,1,0,0,0,0,1,0,0,0,0
21.0,1,1,33472.0,2000.0,6.99,604,0,1,1,0,0,1,0,0,0,0
24.0,1,1,16630.0,1200.0,11.89,624,0,0,0,0,0,0,0,1,0,0
22.0,0,4,18301.0,1200.0,10.37,687,1,0,0,0,0,0,0,0,1,0
22.0,1,1,33094.0,3000.0,8.32,512,1,0,1,0,0,0,0,0,0,1
24.0,1,4,18083.0,1200.0,7.29,566,1,0,0,0,0,0,0,1,0,0
21.0,1,3,18224.0,1200.0,7.14,632,1,0,0,0,1,0,0,0,0,0
23.0,0,1,19622.0,1200.0,14.91,626,0,1,0,0,0,0,0,0,0,1
22.0,0,1,33258.0,7500.0,11.01,544,0,0,0,1,0,1,0,0,0,0
21.0,1,3,20042.0,1200.0,7.49,659,1,0,0,0,0,1,0,0,0,0
25.0,0,2,20918.0,1200.0,10.38,630,0,0,0,0,0,0,0,1,0,0
24.0,0,1,22529.0,1200.0,11.89,612,1,0,0,0,0,1,0,0,0,0
21.0,1,4,33310.0,9600.0,13.49,651,0,0,1,0,0,0,0,1,0,0
23.0,1,1,25397.0,1200.0,18.25,585,0,1,0,0,0,1,0,0,0,0
23.0,1,1,33086.0,5000.0,10.65,636,0,0,0,1,0,1,0,0,0,0
23.0,1,1,33341.0,6400.0,7.9,647,0,0,0,1,0,0,0,0,0,1
23.0,0,2,25738.0,1200.0,7.9,571,1,0,0,0,0,0,0,1,0,0
22.0,1,1,27174.0,1200.0,5.99,632,1,0,0,0,0,0,0,1,0,0
22.0,0,2,33225.0,4800.0,11.99,629,0,0,0,1,0,0,0,1,0,0
23.0,1,2,33472.0,1000.0,15.99,638,0,1,1,0,0,0,1,0,0,0
23.0,1,1,32703.0,1200.0,14.35,670,0,1,0,0,1,0,0,0,0,0
22.0,0,4,33893.0,1200.0,13.06,645,1,0,0,0,0,0,0,0,0,1
22.0,0,4,34935.0,1200.0,12.69,672,0,0,0,0,0,0,0,1,0,0
22.0,0,3,33621.0,10800.0,10.74,632,1,0,0,1,0,0,0,0,0,1
21.0,1,2,37481.0,1200.0,9.62,648,1,0,0,0,0,1,0,0,0,0
26.0,0,4,33643.0,3000.0,5.79,564,1,0,1,0,1,0,0,0,0,0
22.0,1,2,33690.0,7750.0,10.37,570,1,0,0,1,0,0,0,1,0,0
26.0,1,1,37463.0,1200.0,10.14,581,1,0,0,0,0,0,0,0,0,1
22.0,1,4,38511.0,1200.0,12.21,641,1,0,0,0,0,0,0,0,1,0
23.0,0,3,38674.0,1200.0,8.88,669,1,0,0,0,0,1,0,0,0,0
24.0,0,3,40163.0,1200.0,13.11,588,1,0,0,0,0,0,0,1,0,0
23.0,0,4,33492.0,4000.0,9.62,664,1,0,1,0,0,1,0,0,0,0
22.0,1,1,33456.0,6000.0,6.54,635,1,0,0,1,0,0,0,1,0,0
23.0,1,1,41019.0,1200.0,8.32,535,1,0,0,0,0,1,0,0,0,0
21.0,1,3,42044.0,1200.0,12.69,579,0,1,0,0,0,0,1,0,0,0
26.0,0,4,41848.0,1200.0,9.91,615,1,0,0,0,0,0,0,0,0,1
22.0,0,1,42555.0,1200.0,19.29,636,0,1,0,0,0,0,0,1,0,0
22.0,1,4,35365.0,1200.0,15.7,557,0,1,0,0,0,0,1,0,0,0
26.0,0,2,33534.0,3025.0,15.95,556,1,0,1,0,0,0,0,0,1,0
23.0,1,1,44135.0,1200.0,13.99,569,1,0,0,0,1,0,0,0,0,0
24.0,1,1,44317.0,1200.0,11.49,670,0,0,0,0,0,1,0,0,0,0
23.0,1,3,44493.0,1200.0,10.37,669,1,0,0,0,0,0,0,1,0,0
21.0,0,4,49151.0,1200.0,15.58,652,1,0,0,0,0,0,0,0,0,1
22.0,0,3,41747.0,1200.0,14.61,508,0,1,0,0,0,0,1,0,0,0
25.0,1,2,48675.0,1200.0,8.0,648,0,0,0,0,0,0,0,0,1,0
25.0,1,2,52703.0,1200.0,8.49,612,0,0,0,0,0,0,0,1,0,0
25.0,0,4,52595.0,1200.0,9.91,611,1,0,0,0,0,0,0,0,0,1
24.0,0,2,33707.0,10000.0,11.01,618,1,0,1,0,0,1,0,0,0,0
24.0,0,1,33456.0,9475.0,8.94,674,0,0,0,1,0,0,0,1,0,0
22.0,0,3,54620.0,1200.0,12.68,668,0,0,0,0,0,0,0,1,0,0
23.0,0,4,47451.0,1200.0,15.95,666,0,1,0,0,1,0,0,0,0,0
25.0,0,3,58759.0,1200.0,12.68,631,0,0,0,0,0,1,0,0,0,0
22.0,1,1,33286.0,12000.0,11.01,636,0,1,1,0,0,1,0,0,0,0
22.0,0,3,33521.0,5000.0,12.18,518,1,0,1,0,1,0,0,0,0,0
25.0,1,1,66909.0,1200.0,11.58,606,1,0,0,0,1,0,0,0,0,0
23.0,1,1,70469.0,1200.0,15.23,647,1,0,0,0,0,1,0,0,0,0
23.0,1,3,71451.0,1200.0,11.71,665,1,0,0,0,0,0,0,0,1,0
24.0,1,2,33509.0,7500.0,10.39,655,1,0,1,0,1,0,0,0,0,0
25.0,1,1,72883.0,1200.0,7.66,667,1,0,0,0,0,0,0,1,0,0
23.0,1,3,73262.0,1200.0,11.01,615,1,0,0,0,1,0,0,0,0,0
22.0,1,1,121454.0,1200.0,8.59,523,0,0,0,0,0,0,0,1,0,0
24.0,1,2,12622.0,1300.0,12.73,509,0,1,0,0,0,1,0,0,0,0
26.0,1,2,50272.0,1300.0,7.9,629,1,0,0,0,0,0,0,1,0,0
24.0,1,1,55118.0,1300.0,13.61,477,1,0,0,0,0,0,0,1,0,0
26.0,1,4,61030.0,1300.0,6.99,679,0,0,0,0,0,0,0,0,0,1
22.0,1,4,65725.0,1300.0,14.27,700,0,1,0,0,1,0,0,0,0,0
25.0,0,3,33366.0,8000.0,15.05,579,0,1,0,0,0,0,0,1,0,0
24.0,1,1,77492.0,1300.0,13.49,599,0,1,0,0,0,0,1,0,0,0
25.0,1,2,107530.0,1300.0,10.59,653,1,0,0,0,0,0,0,0,0,1
25.0,1,3,29628.0,1325.0,13.49,700,0,1,0,0,0,1,0,0,0,0
24.0,1,3,32040.0,1325.0,12.87,669,0,1,0,0,0,0,0,1,0,0
24.0,0,3,54187.0,1325.0,10.0,583,0,1,0,0,0,0,0,0,1,0
26.0,0,2,33957.0,2750.0,9.63,552,1,0,1,0,1,0,0,0,0,0
25.0,1,2,62682.0,1325.0,14.79,669,1,0,0,0,0,0,0,0,0,1
21.0,0,1,28729.0,1350.0,9.99,641,1,0,0,0,0,0,0,0,0,1
25.0,1,1,51083.0,1350.0,5.42,591,1,0,0,0,1,0,0,0,0,0
22.0,0,2,84683.0,1350.0,12.68,583,1,0,0,0,1,0,0,0,0,0
24.0,0,2,12965.0,1400.0,10.83,655,0,0,0,0,0,0,0,0,0,1
22.0,1,4,33824.0,3725.0,12.69,660,0,0,1,0,0,0,0,1,0,0
23.0,0,3,18776.0,1400.0,15.62,558,0,1,0,0,1,0,0,0,0,0
23.0,1,3,33656.0,1925.0,11.01,631,1,0,1,0,0,0,0,0,0,1
24.0,0,4,33571.0,8000.0,7.29,620,1,0,1,0,0,0,0,0,1,0
24.0,0,1,34170.0,5175.0,10.99,642,1,0,1,0,1,0,0,0,0,0
25.0,1,1,34055.0,9000.0,7.49,586,1,0,1,0,0,1,0,0,0,0
24.0,0,4,36860.0,1400.0,15.62,635,0,1,0,0,0,0,0,1,0,0
25.0,1,2,37436.0,1400.0,13.11,552,1,0,0,0,0,0,0,1,0,0
23.0,0,2,34205.0,6300.0,11.01,632,1,0,1,0,0,1,0,0,0,0
22.0,1,3,40329.0,1400.0,14.27,682,1,0,0,0,0,0,0,1,0,0
26.0,0,1,49154.0,1400.0,7.74,686,1,0,0,0,0,0,0,1,0,0
26.0,1,1,49040.0,1400.0,11.86,611,1,0,0,0,0,0,0,0,0,1
21.0,0,3,34395.0,3500.0,14.42,621,0,1,0,0,0,0,0,1,0,0
26.0,0,1,43739.0,1400.0,11.49,650,0,1,0,0,1,0,0,0,0,0
26.0,1,1,54804.0,1400.0,10.59,704,0,0,0,0,1,0,0,0,0,0
24.0,0,1,34086.0,2000.0,14.27,622,1,0,1,0,0,0,0,0,1,0
26.0,0,2,34101.0,2500.0,11.71,629,1,0,0,1,0,0,0,0,0,1
24.0,0,3,34132.0,7000.0,7.9,525,0,0,0,1,0,0,0,1,0,0
23.0,1,3,51658.0,1400.0,10.0,614,0,1,0,0,0,1,0,0,0,0
25.0,1,3,33944.0,11500.0,6.03,637,0,1,1,0,0,0,1,0,0,0
22.0,1,1,33886.0,8400.0,7.51,559,1,0,1,0,1,0,0,0,0,0
24.0,1,3,34248.0,6000.0,15.62,617,0,1,1,0,0,0,0,1,0,0
24.0,0,2,150943.0,1400.0,11.01,640,1,0,0,0,0,0,1,0,0,0
21.0,0,2,13049.0,1450.0,7.51,661,1,0,0,0,0,0,0,1,0,0
24.0,0,2,27137.0,1450.0,11.01,581,1,0,0,0,0,0,0,1,0,0
23.0,1,4,37363.0,1450.0,15.58,609,0,1,0,0,0,0,0,0,1,0
24.0,1,3,57398.0,1450.0,10.74,666,1,0,0,0,0,0,0,1,0,0
23.0,1,4,33889.0,9800.0,7.29,624,1,0,1,0,0,1,0,0,0,0
26.0,0,1,67663.0,1450.0,14.27,578,1,0,0,0,0,0,0,1,0,0
22.0,0,3,122176.0,1475.0,5.79,699,0,0,0,0,0,1,0,0,0,0
24.0,1,2,33599.0,1500.0,16.29,681,0,1,0,0,0,0,0,1,0,0
22.0,0,1,33874.0,1500.0,12.73,642,1,0,0,0,1,0,0,0,0,0
25.0,1,1,34338.0,1500.0,11.89,588,0,0,0,0,0,0,0,1,0,0
23.0,0,3,34520.0,1500.0,14.17,666,1,0,0,0,0,0,0,0,1,0
24.0,1,4,34292.0,10000.0,11.01,645,1,0,0,1,0,0,0,1,0,0
22.0,1,3,35346.0,1500.0,11.01,521,1,0,0,0,0,1,0,0,0,0
22.0,0,2,34079.0,9600.0,8.59,661,0,0,0,1,0,1,0,0,0,0
23.0,1,4,34197.0,1200.0,13.92,655,1,0,1,0,0,1,0,0,0,0
24.0,1,2,35018.0,1500.0,11.46,660,0,0,0,0,0,1,0,0,0,0
23.0,0,1,35214.0,1500.0,7.74,648,0,0,0,0,0,0,0,1,0,0
23.0,0,4,36851.0,1500.0,7.51,640,1,0,0,0,1,0,0,0,0,0
21.0,0,3,37129.0,1500.0,7.29,679,1,0,0,0,1,0,0,0,0,0
25.0,1,2,34489.0,14125.0,6.99,684,1,0,0,1,0,0,0,0,0,1
24.0,1,2,37180.0,1500.0,14.22,526,1,0,0,0,1,0,0,0,0,0
25.0,1,3,36983.0,1500.0,16.82,652,0,1,0,0,0,1,0,0,0,0
26.0,1,4,36582.0,1500.0,14.61,588,0,1,0,0,0,0,1,0,0,0
21.0,1,2,36919.0,1500.0,13.92,622,1,0,0,0,1,0,0,0,0,0
23.0,1,2,38350.0,1500.0,8.94,538,1,0,0,0,1,0,0,0,0,0
26.0,1,3,34516.0,6000.0,7.88,591,1,0,1,0,1,0,0,0,0,0
25.0,0,3,38570.0,1500.0,11.12,592,0,0,0,0,0,0,0,0,0,1
25.0,0,1,38946.0,1500.0,10.99,690,0,0,0,0,0,0,0,0,0,1
25.0,0,2,39531.0,1500.0,7.49,671,0,0,0,0,1,0,0,0,0,0
23.0,1,3,34703.0,4800.0,15.99,674,0,0,0,1,0,0,0,0,1,0
25.0,0,2,39573.0,1500.0,7.29,581,1,0,0,0,1,0,0,0,0,0
24.0,0,4,39493.0,1500.0,13.92,662,1,0,0,0,0,1,0,0,0,0
24.0,1,4,39682.0,1500.0,9.91,587,0,1,0,0,0,0,0,1,0,0
25.0,0,1,40747.0,1500.0,11.48,563,1,0,0,0,0,0,0,0,0,1
22.0,0,2,34484.0,5000.0,5.79,546,1,0,0,1,0,0,0,1,0,0
23.0,1,3,34684.0,4200.0,14.72,632,1,0,0,1,0,1,0,0,0,0
23.0,1,4,34814.0,9250.0,10.75,668,1,0,0,1,0,0,0,1,0,0
22.0,0,2,34639.0,3250.0,15.21,645,0,1,1,0,0,0,0,1,0,0
22.0,0,1,34724.0,5500.0,10.38,582,0,0,1,0,0,0,0,1,0,0
26.0,1,3,41697.0,1500.0,19.41,671,1,0,0,0,0,0,0,1,0,0
23.0,0,2,41998.0,1500.0,6.99,642,1,0,0,0,0,1,0,0,0,0
25.0,0,3,43079.0,1500.0,10.99,656,0,0,0,0,0,0,0,0,1,0
21.0,0,1,42773.0,1500.0,5.79,659,0,0,0,0,0,1,0,0,0,0
25.0,1,2,43124.0,1500.0,10.0,607,1,0,0,0,0,0,0,1,0,0
23.0,1,3,43048.0,1500.0,8.88,683,0,0,0,0,1,0,0,0,0,0
21.0,0,2,34812.0,10000.0,9.63,638,0,0,1,0,0,1,0,0,0,0
24.0,0,1,43068.0,1500.0,11.01,604,1,0,0,0,0,1,0,0,0,0
23.0,1,1,35802.0,1500.0,14.59,605,0,1,0,0,1,0,0,0,0,0
24.0,0,3,44321.0,1500.0,15.23,711,0,0,0,0,0,1,0,0,0,0
24.0,1,2,44069.0,1500.0,10.0,646,1,0,0,0,0,0,0,0,1,0
22.0,0,2,34363.0,12300.0,6.62,555,1,0,0,1,0,0,0,0,0,1
21.0,0,2,44041.0,1500.0,10.37,656,1,0,0,0,0,1,0,0,0,0
24.0,0,2,38214.0,1500.0,15.99,617,0,1,0,0,0,0,1,0,0,0
22.0,0,1,46625.0,1500.0,13.22,605,1,0,0,0,0,1,0,0,0,0
25.0,0,1,34378.0,9600.0,6.03,673,0,0,1,0,0,0,0,1,0,0
23.0,0,2,34746.0,9500.0,15.62,630,0,1,1,0,1,0,0,0,0,0
23.0,1,3,34478.0,2500.0,5.99,664,0,0,1,0,0,0,0,1,0,0
23.0,1,3,46777.0,1500.0,8.32,682,1,0,0,0,0,0,0,0,0,1
23.0,0,1,34597.0,7000.0,9.99,570,1,0,0,1,0,0,0,0,0,1
24.0,0,3,47835.0,1500.0,15.62,664,0,0,0,0,0,0,0,1,0,0
25.0,0,3,41906.0,1500.0,16.82,559,0,1,0,0,0,0,0,1,0,0
23.0,1,4,48980.0,1500.0,13.99,660,0,0,0,0,0,0,0,0,0,1
21.0,0,3,34715.0,1000.0,12.99,645,0,0,1,0,0,1,0,0,0,0
22.0,0,2,34500.0,10000.0,10.99,586,0,0,1,0,0,0,0,0,1,0
24.0,1,1,41886.0,1500.0,8.94,685,0,1,0,0,1,0,0,0,0,0
21.0,1,2,49302.0,1500.0,12.18,582,1,0,0,0,0,1,0,0,0,0
23.0,1,4,48964.0,1500.0,11.78,676,0,0,0,0,0,0,0,0,0,1
22.0,1,3,42887.0,1500.0,12.23,622,0,1,0,0,1,0,0,0,0,0
26.0,1,3,34758.0,4500.0,11.01,598,0,1,1,0,0,0,0,0,1,0
23.0,1,2,34728.0,8400.0,10.99,661,0,0,1,0,0,0,0,0,0,1
21.0,1,2,49970.0,1500.0,11.01,666,0,0,0,0,0,1,0,0,0,0
21.0,1,4,51309.0,1500.0,5.79,696,1,0,0,0,0,1,0,0,0,0
22.0,0,1,44339.0,1500.0,13.16,613,0,1,0,0,0,1,0,0,0,0
23.0,1,1,51728.0,1500.0,10.71,641,0,0,0,0,1,0,0,0,0,0
25.0,1,3,52486.0,1500.0,7.49,650,0,0,0,0,0,1,0,0,0,0
23.0,1,2,34527.0,4000.0,6.92,691,1,0,1,0,0,1,0,0,0,0
23.0,1,1,54361.0,1500.0,11.63,454,1,0,0,0,0,1,0,0,0,0
22.0,1,4,34796.0,8500.0,6.17,608,1,0,1,0,0,1,0,0,0,0
24.0,0,4,47453.0,1500.0,8.49,607,0,1,0,0,0,1,0,0,0,0
23.0,0,3,34286.0,5225.0,14.84,601,0,1,1,0,0,0,1,0,0,0
23.0,1,1,54839.0,1500.0,7.51,640,1,0,0,0,0,1,0,0,0,0
26.0,1,1,55290.0,1500.0,10.25,600,0,0,0,0,0,0,0,0,0,1
25.0,1,3,58509.0,1500.0,10.36,690,0,0,0,0,0,0,0,1,0,0
26.0,0,3,51385.0,1500.0,14.61,555,0,1,0,0,0,0,0,0,0,1
22.0,1,3,52099.0,1500.0,17.19,694,0,1,0,0,0,0,0,1,0,0
24.0,1,1,59430.0,1500.0,14.35,617,0,0,0,0,0,0,0,1,0,0
24.0,0,1,61224.0,1500.0,14.26,549,1,0,0,0,1,0,0,0,0,0
24.0,1,4,61552.0,1500.0,11.01,696,0,0,0,0,1,0,0,0,0,0
25.0,1,1,61540.0,1500.0,11.89,683,1,0,0,0,0,0,0,1,0,0
24.0,1,3,63022.0,1500.0,12.61,592,1,0,0,0,0,0,1,0,0,0
26.0,1,3,63424.0,1500.0,13.85,591,0,0,0,0,0,0,0,0,0,1
25.0,1,3,34513.0,12200.0,12.53,636,0,0,0,1,0,0,0,0,0,1
22.0,1,2,35051.0,10750.0,11.14,584,1,0,1,0,1,0,0,0,0,0
21.0,1,4,63326.0,1500.0,11.99,711,1,0,0,0,0,1,0,0,0,0
24.0,1,1,65740.0,1500.0,14.17,591,1,0,0,0,0,0,0,1,0,0
25.0,0,3,34520.0,5000.0,8.0,670,1,0,1,0,0,1,0,0,0,0
26.0,1,1,34343.0,4000.0,15.37,660,0,0,0,1,0,0,0,0,1,0
23.0,1,2,66198.0,1500.0,9.62,614,1,0,0,0,0,0,0,0,1,0
25.0,1,3,34492.0,4000.0,7.68,680,1,0,1,0,0,0,0,1,0,0
26.0,0,2,65987.0,1500.0,13.98,671,0,0,0,0,0,0,1,0,0,0
24.0,0,3,34450.0,9000.0,10.83,562,0,1,0,0,0,1,0,0,0,0
26.0,0,3,67403.0,1500.0,12.84,650,1,0,0,0,0,0,0,1,0,0
25.0,0,1,69479.0,1500.0,11.01,649,1,0,0,0,0,0,1,0,0,0
21.0,0,3,62124.0,1500.0,15.58,701,0,1,0,0,0,0,1,0,0,0
22.0,1,2,69537.0,1500.0,11.36,654,1,0,0,0,0,0,0,1,0,0
24.0,0,2,70147.0,1500.0,10.75,600,1,0,0,0,1,0,0,0,0,0
22.0,0,1,70625.0,1500.0,5.42,539,1,0,0,0,0,1,0,0,0,0
22.0,0,4,73002.0,1500.0,13.57,643,1,0,0,0,0,0,0,1,0,0
25.0,0,3,76600.0,1500.0,12.42,690,0,0,0,0,1,0,0,0,0,0
25.0,1,2,76367.0,1500.0,7.49,649,0,0,0,0,0,0,0,0,0,1
22.0,1,1,86400.0,1500.0,6.99,569,1,0,0,0,0,1,0,0,0,0
24.0,0,3,84860.0,1500.0,14.42,572,0,1,0,0,0,0,0,0,1,0
25.0,1,2,34665.0,1000.0,9.63,633,1,0,0,1,0,0,0,1,0,0
23.0,0,2,34817.0,7000.0,11.01,614,1,0,1,0,0,0,0,0,1,0
26.0,0,3,116279.0,1500.0,11.01,641,1,0,0,0,0,0,0,0,1,0
